# UD, ID
7.498499999999999055e-01,1.140197020484171389e-02
7.501790000000001513e-01,1.154832774674115388e-02
7.518560000000000798e-01,1.168885288640595863e-02
7.524850000000000705e-01,1.183445065176908818e-02
7.532499999999999751e-01,1.197675232774674144e-02
7.535159999999998526e-01,1.212216759776536465e-02
7.538629999999995057e-01,1.226619366852886410e-02
7.544859999999995459e-01,1.241341899441340824e-02
7.546690000000002563e-01,1.255715828677839846e-02
7.512320000000003439e-01,1.271245065176908676e-02
7.555589999999994255e-01,1.284721042830540109e-02
7.572939999999999117e-01,1.299770577281191865e-02
7.568649999999998990e-01,1.314659962756052104e-02
7.558309999999996975e-01,1.327338919925512110e-02
7.587590000000004054e-01,1.342178770949720677e-02
7.588880000000002291e-01,1.356737430167597770e-02
7.589489999999998737e-01,1.371223463687150888e-02
7.592570000000002928e-01,1.385812290502793157e-02
7.567220000000003388e-01,1.401545623836126554e-02
7.552349999999998786e-01,1.412946368715083806e-02
7.606530000000000236e-01,1.428945251396647985e-02
7.577620000000004907e-01,1.441278584729981278e-02
7.570369999999999600e-01,1.456456610800744775e-02
7.637009999999997412e-01,1.472080819366852929e-02
7.624370000000002534e-01,1.487076722532588470e-02
7.586620000000001696e-01,1.498835754189944101e-02
7.652349999999996655e-01,1.515342644320297888e-02
7.654339999999999478e-01,1.529680446927374378e-02
7.651229999999999976e-01,1.544462569832402189e-02
7.635399999999998855e-01,1.558886778398510184e-02
