# TIME, TIK, DC, UA, U1, IL, Iset, ERROR
1.327084445953369141e+02,0.000000000000000000e+00,2.200000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.120000000000000107e+00,1.000000000000000000e+00,-1.199999999999999956e-01
1.331618747711181641e+02,0.000000000000000000e+00,2.200000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.080000000000000071e+00,1.000000000000000000e+00,-8.000000000000000167e-02
1.336491909027099609e+02,0.000000000000000000e+00,2.200000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.219999999999999973e+00,1.000000000000000000e+00,-2.200000000000000011e-01
1.340885570049285889e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,9.300000000000000488e-01,1.000000000000000000e+00,7.000000000000000666e-02
1.345421593189239502e+02,0.000000000000000000e+00,2.200000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.219999999999999973e+00,1.000000000000000000e+00,-2.200000000000000011e-01
1.354604377746582031e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,8.800000000000000044e-01,1.000000000000000000e+00,1.199999999999999956e-01
1.358895776271820068e+02,0.000000000000000000e+00,2.200000000000000000e+01,1.700000000000000122e-01,2.200000000000000011e-01,9.799999999999999822e-01,1.000000000000000000e+00,2.000000000000000042e-02
1.363241865634918213e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,8.800000000000000044e-01,1.000000000000000000e+00,1.199999999999999956e-01
1.367906148433685303e+02,0.000000000000000000e+00,2.300000000000000000e+01,1.600000000000000033e-01,2.200000000000000011e-01,7.299999999999999822e-01,1.000000000000000000e+00,2.700000000000000178e-01
1.371069931983947754e+02,0.000000000000000000e+00,2.200000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,9.799999999999999822e-01,1.000000000000000000e+00,2.000000000000000042e-02
1.374247612953186035e+02,0.000000000000000000e+00,2.200000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.370000000000000107e+00,1.000000000000000000e+00,-3.699999999999999956e-01
1.381510388851165771e+02,0.000000000000000000e+00,2.800000000000000000e+01,1.700000000000000122e-01,2.300000000000000100e-01,1.219999999999999973e+00,4.900000000000000355e+00,3.680000000000000160e+00
1.385925974845886230e+02,0.000000000000000000e+00,2.800000000000000000e+01,2.000000000000000111e-01,2.700000000000000178e-01,2.350000000000000089e+00,4.900000000000000355e+00,2.549999999999999822e+00
1.391076650619506836e+02,0.000000000000000000e+00,2.800000000000000000e+01,2.099999999999999922e-01,2.800000000000000266e-01,3.669999999999999929e+00,4.900000000000000355e+00,1.229999999999999982e+00
1.394837148189544678e+02,0.000000000000000000e+00,2.900000000000000000e+01,2.099999999999999922e-01,2.899999999999999800e-01,3.959999999999999964e+00,4.900000000000000355e+00,9.399999999999999467e-01
1.399673969745635986e+02,0.000000000000000000e+00,2.900000000000000000e+01,2.099999999999999922e-01,2.899999999999999800e-01,4.500000000000000000e+00,4.900000000000000355e+00,4.000000000000000222e-01
1.404420645236968994e+02,0.000000000000000000e+00,2.900000000000000000e+01,2.200000000000000011e-01,2.899999999999999800e-01,4.349999999999999645e+00,4.900000000000000355e+00,5.500000000000000444e-01
1.408400673866271973e+02,0.000000000000000000e+00,2.900000000000000000e+01,2.200000000000000011e-01,2.899999999999999800e-01,4.690000000000000391e+00,4.900000000000000355e+00,2.099999999999999922e-01
1.413713219165802002e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.899999999999999800e-01,4.400000000000000355e+00,4.900000000000000355e+00,5.000000000000000000e-01
1.416659650802612305e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.099999999999999922e-01,2.899999999999999800e-01,4.250000000000000000e+00,4.900000000000000355e+00,6.500000000000000222e-01
1.419580008983612061e+02,0.000000000000000000e+00,2.900000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.129999999999999893e+00,4.900000000000000355e+00,-2.300000000000000100e-01
1.426971447467803955e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.690000000000000391e+00,4.900000000000000355e+00,2.099999999999999922e-01
1.430863430500030518e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.690000000000000391e+00,4.900000000000000355e+00,2.099999999999999922e-01
1.435868210792541504e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.839999999999999858e+00,4.900000000000000355e+00,5.999999999999999778e-02
1.440465564727783203e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.899999999999999800e-01,4.889999999999999680e+00,4.900000000000000355e+00,1.000000000000000021e-02
1.443579735755920410e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.889999999999999680e+00,4.900000000000000355e+00,1.000000000000000021e-02
1.446452205181121826e+02,0.000000000000000000e+00,2.900000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.129999999999999893e+00,4.900000000000000355e+00,-2.300000000000000100e-01
1.449084942340850830e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.030000000000000249e+00,4.900000000000000355e+00,-1.300000000000000044e-01
1.454054322242736816e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.940000000000000391e+00,4.900000000000000355e+00,-4.000000000000000083e-02
1.458917448520660400e+02,0.000000000000000000e+00,2.900000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.129999999999999893e+00,4.900000000000000355e+00,-2.300000000000000100e-01
1.462301018238067627e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.690000000000000391e+00,4.900000000000000355e+00,2.099999999999999922e-01
1.468014693260192871e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.080000000000000071e+00,4.900000000000000355e+00,-1.799999999999999933e-01
1.471162841320037842e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.940000000000000391e+00,4.900000000000000355e+00,-4.000000000000000083e-02
1.475944187641143799e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.839999999999999858e+00,4.900000000000000355e+00,5.999999999999999778e-02
1.481325862407684326e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.080000000000000071e+00,4.900000000000000355e+00,-1.799999999999999933e-01
1.485010991096496582e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.899999999999999800e-01,4.549999999999999822e+00,4.900000000000000355e+00,3.499999999999999778e-01
1.490230841636657715e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.080000000000000071e+00,4.900000000000000355e+00,-1.799999999999999933e-01
1.494168319702148438e+02,0.000000000000000000e+00,2.900000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.179999999999999716e+00,4.900000000000000355e+00,-2.800000000000000266e-01
1.503561813831329346e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.839999999999999858e+00,4.900000000000000355e+00,5.999999999999999778e-02
1.508385934829711914e+02,0.000000000000000000e+00,3.100000000000000000e+01,2.200000000000000011e-01,2.899999999999999800e-01,4.450000000000000178e+00,4.900000000000000355e+00,4.500000000000000111e-01
1.512416026592254639e+02,0.000000000000000000e+00,3.100000000000000000e+01,2.200000000000000011e-01,2.899999999999999800e-01,4.450000000000000178e+00,4.900000000000000355e+00,4.500000000000000111e-01
1.517553107738494873e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.790000000000000036e+00,4.900000000000000355e+00,1.100000000000000006e-01
1.521201112270355225e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.589999999999999858e+00,4.900000000000000355e+00,3.099999999999999978e-01
1.526393864154815674e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.899999999999999800e-01,4.639999999999999680e+00,4.900000000000000355e+00,2.600000000000000089e-01
1.529393308162689209e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.839999999999999858e+00,4.900000000000000355e+00,5.999999999999999778e-02
1.532010679244995117e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.990000000000000213e+00,4.900000000000000355e+00,-8.999999999999999667e-02
1.539081759452819824e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.790000000000000036e+00,4.900000000000000355e+00,1.100000000000000006e-01
1.543621220588684082e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.839999999999999858e+00,4.900000000000000355e+00,5.999999999999999778e-02
1.546676714420318604e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.740000000000000213e+00,4.900000000000000355e+00,1.600000000000000033e-01
1.549502711296081543e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,5.030000000000000249e+00,4.900000000000000355e+00,-1.300000000000000044e-01
1.552424964904785156e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.790000000000000036e+00,4.900000000000000355e+00,1.100000000000000006e-01
1.557399561405181885e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.990000000000000213e+00,4.900000000000000355e+00,-8.999999999999999667e-02
1.566827096939086914e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.889999999999999680e+00,4.900000000000000355e+00,1.000000000000000021e-02
1.570042037963867188e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.740000000000000213e+00,4.900000000000000355e+00,1.600000000000000033e-01
1.572959659099578857e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.990000000000000213e+00,4.900000000000000355e+00,-8.999999999999999667e-02
1.576107065677642822e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.990000000000000213e+00,4.900000000000000355e+00,-8.999999999999999667e-02
1.584784810543060303e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.790000000000000036e+00,4.900000000000000355e+00,1.100000000000000006e-01
1.590191648006439209e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.690000000000000391e+00,4.900000000000000355e+00,2.099999999999999922e-01
1.593736474514007568e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.889999999999999680e+00,4.900000000000000355e+00,1.000000000000000021e-02
1.598814821243286133e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.790000000000000036e+00,4.900000000000000355e+00,1.100000000000000006e-01
1.603475980758666992e+02,0.000000000000000000e+00,3.000000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.790000000000000036e+00,4.900000000000000355e+00,1.100000000000000006e-01
1.607225043773651123e+02,0.000000000000000000e+00,3.600000000000000000e+01,2.200000000000000011e-01,2.999999999999999889e-01,4.889999999999999680e+00,8.800000000000000711e+00,3.910000000000000142e+00
1.612269489765167236e+02,0.000000000000000000e+00,3.700000000000000000e+01,2.600000000000000089e-01,3.599999999999999867e-01,5.820000000000000284e+00,8.800000000000000711e+00,2.979999999999999982e+00
1.615913352966308594e+02,0.000000000000000000e+00,4.000000000000000000e+01,2.800000000000000266e-01,3.800000000000000044e-01,6.059999999999999609e+00,8.800000000000000711e+00,2.740000000000000213e+00
1.620772368907928467e+02,0.000000000000000000e+00,4.200000000000000000e+01,2.899999999999999800e-01,4.000000000000000222e-01,6.209999999999999964e+00,8.800000000000000711e+00,2.589999999999999858e+00
1.625780382156372070e+02,0.000000000000000000e+00,4.400000000000000000e+01,3.099999999999999978e-01,4.199999999999999845e-01,6.299999999999999822e+00,8.800000000000000711e+00,2.500000000000000000e+00
1.629607002735137939e+02,0.000000000000000000e+00,4.600000000000000000e+01,3.200000000000000067e-01,4.400000000000000022e-01,6.790000000000000036e+00,8.800000000000000711e+00,2.009999999999999787e+00
1.634168968200683594e+02,0.000000000000000000e+00,4.800000000000000000e+01,3.300000000000000155e-01,4.500000000000000111e-01,6.940000000000000391e+00,8.800000000000000711e+00,1.860000000000000098e+00
1.639260025024414062e+02,0.000000000000000000e+00,4.900000000000000000e+01,3.400000000000000244e-01,4.600000000000000200e-01,7.040000000000000036e+00,8.800000000000000711e+00,1.760000000000000009e+00
1.642602763175964355e+02,0.000000000000000000e+00,5.000000000000000000e+01,3.400000000000000244e-01,4.699999999999999734e-01,7.719999999999999751e+00,8.800000000000000711e+00,1.080000000000000071e+00
1.647563354969024658e+02,0.000000000000000000e+00,5.100000000000000000e+01,3.499999999999999778e-01,4.799999999999999822e-01,7.669999999999999929e+00,8.800000000000000711e+00,1.129999999999999893e+00
1.652669937610626221e+02,0.000000000000000000e+00,5.100000000000000000e+01,3.499999999999999778e-01,4.799999999999999822e-01,7.870000000000000107e+00,8.800000000000000711e+00,9.300000000000000488e-01
1.656435987949371338e+02,0.000000000000000000e+00,5.200000000000000000e+01,3.499999999999999778e-01,4.899999999999999911e-01,8.210000000000000853e+00,8.800000000000000711e+00,5.899999999999999689e-01
1.661486344337463379e+02,0.000000000000000000e+00,5.200000000000000000e+01,3.599999999999999867e-01,4.899999999999999911e-01,8.259999999999999787e+00,8.800000000000000711e+00,5.400000000000000355e-01
1.665683529376983643e+02,0.000000000000000000e+00,5.200000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.410000000000000142e+00,8.800000000000000711e+00,3.900000000000000133e-01
1.670241730213165283e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,4.899999999999999911e-01,8.500000000000000000e+00,8.800000000000000711e+00,2.999999999999999889e-01
1.674375984668731689e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,4.899999999999999911e-01,8.359999999999999432e+00,8.800000000000000711e+00,4.400000000000000022e-01
1.679573788642883301e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.750000000000000000e+00,8.800000000000000711e+00,5.000000000000000278e-02
1.683282003402709961e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.750000000000000000e+00,8.800000000000000711e+00,5.000000000000000278e-02
1.688475494384765625e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.550000000000000711e+00,8.800000000000000711e+00,2.500000000000000000e-01
1.691934461593627930e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.650000000000000355e+00,8.800000000000000711e+00,1.499999999999999944e-01
1.695258641242980957e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.900000000000000355e+00,8.800000000000000711e+00,-1.000000000000000056e-01
1.698579797744750977e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.849999999999999645e+00,8.800000000000000711e+00,-5.000000000000000278e-02
1.701724669933319092e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,9.039999999999999147e+00,8.800000000000000711e+00,-2.399999999999999911e-01
1.705810825824737549e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.650000000000000355e+00,8.800000000000000711e+00,1.499999999999999944e-01
1.711036567687988281e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,9.039999999999999147e+00,8.800000000000000711e+00,-2.399999999999999911e-01
1.714809682369232178e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.650000000000000355e+00,8.800000000000000711e+00,1.499999999999999944e-01
1.720233352184295654e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,9.140000000000000568e+00,8.800000000000000711e+00,-3.400000000000000244e-01
1.724577453136444092e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.849999999999999645e+00,8.800000000000000711e+00,-5.000000000000000278e-02
1.728007888793945312e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,9.140000000000000568e+00,8.800000000000000711e+00,-3.400000000000000244e-01
1.733418219089508057e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,9.089999999999999858e+00,8.800000000000000711e+00,-2.899999999999999800e-01
1.741769018173217773e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.750000000000000000e+00,8.800000000000000711e+00,5.000000000000000278e-02
1.745127482414245605e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.699999999999999289e+00,8.800000000000000711e+00,1.000000000000000056e-01
1.748435976505279541e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.990000000000000213e+00,8.800000000000000711e+00,-1.900000000000000022e-01
1.755793969631195068e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.750000000000000000e+00,8.800000000000000711e+00,5.000000000000000278e-02
1.759708945751190186e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.750000000000000000e+00,8.800000000000000711e+00,5.000000000000000278e-02
1.764824800491333008e+02,0.000000000000000000e+00,5.400000000000000000e+01,3.599999999999999867e-01,4.899999999999999911e-01,8.210000000000000853e+00,8.800000000000000711e+00,5.899999999999999689e-01
1.768027660846710205e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.750000000000000000e+00,8.800000000000000711e+00,5.000000000000000278e-02
1.771391918659210205e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.849999999999999645e+00,8.800000000000000711e+00,-5.000000000000000278e-02
1.774825589656829834e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.939999999999999503e+00,8.800000000000000711e+00,-1.400000000000000133e-01
1.778278031349182129e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.699999999999999289e+00,8.800000000000000711e+00,1.000000000000000056e-01
1.782190539836883545e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,9.189999999999999503e+00,8.800000000000000711e+00,-3.900000000000000133e-01
1.790999159812927246e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.699999999999999956e-01,5.000000000000000000e-01,8.800000000000000711e+00,8.800000000000000711e+00,0.000000000000000000e+00
1.796342489719390869e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.599999999999999645e+00,8.800000000000000711e+00,2.000000000000000111e-01
1.799862725734710693e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.800000000000000711e+00,8.800000000000000711e+00,0.000000000000000000e+00
1.802875292301177979e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.699999999999999956e-01,5.000000000000000000e-01,8.800000000000000711e+00,8.800000000000000711e+00,0.000000000000000000e+00
1.806085085868835449e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,9.039999999999999147e+00,8.800000000000000711e+00,-2.399999999999999911e-01
1.808914403915405273e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.939999999999999503e+00,8.800000000000000711e+00,-1.400000000000000133e-01
1.814364390373229980e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.750000000000000000e+00,8.800000000000000711e+00,5.000000000000000278e-02
1.818092091083526611e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.939999999999999503e+00,8.800000000000000711e+00,-1.400000000000000133e-01
1.822470514774322510e+02,0.000000000000000000e+00,5.300000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.900000000000000355e+00,8.800000000000000711e+00,-1.000000000000000056e-01
1.826840207576751709e+02,0.000000000000000000e+00,5.900000000000000000e+01,3.599999999999999867e-01,5.000000000000000000e-01,8.849999999999999645e+00,1.269999999999999929e+01,3.850000000000000089e+00
1.831615474224090576e+02,0.000000000000000000e+00,5.900000000000000000e+01,3.900000000000000133e-01,5.400000000000000355e-01,1.035999999999999943e+01,1.269999999999999929e+01,2.339999999999999858e+00
1.835874547958374023e+02,0.000000000000000000e+00,6.100000000000000000e+01,4.000000000000000222e-01,5.500000000000000444e-01,1.050999999999999979e+01,1.269999999999999929e+01,2.189999999999999947e+00
1.840115380287170410e+02,0.000000000000000000e+00,6.200000000000000000e+01,4.099999999999999756e-01,5.699999999999999512e-01,1.084999999999999964e+01,1.269999999999999929e+01,1.850000000000000089e+00
1.844861359596252441e+02,0.000000000000000000e+00,6.400000000000000000e+01,4.199999999999999845e-01,5.799999999999999600e-01,1.094999999999999929e+01,1.269999999999999929e+01,1.750000000000000000e+00
1.850889644622802734e+02,0.000000000000000000e+00,6.500000000000000000e+01,4.299999999999999933e-01,5.999999999999999778e-01,1.108999999999999986e+01,1.269999999999999929e+01,1.610000000000000098e+00
1.854008336067199707e+02,0.000000000000000000e+00,6.600000000000000000e+01,4.400000000000000022e-01,5.999999999999999778e-01,1.108999999999999986e+01,1.269999999999999929e+01,1.610000000000000098e+00
1.858327846527099609e+02,0.000000000000000000e+00,6.800000000000000000e+01,4.500000000000000111e-01,6.099999999999999867e-01,1.118999999999999950e+01,1.269999999999999929e+01,1.510000000000000009e+00
1.862671689987182617e+02,0.000000000000000000e+00,6.900000000000000000e+01,4.500000000000000111e-01,6.199999999999999956e-01,1.124000000000000021e+01,1.269999999999999929e+01,1.459999999999999964e+00
1.867396390438079834e+02,0.000000000000000000e+00,6.900000000000000000e+01,4.500000000000000111e-01,6.300000000000000044e-01,1.152999999999999936e+01,1.269999999999999929e+01,1.169999999999999929e+00
1.871499440670013428e+02,0.000000000000000000e+00,7.100000000000000000e+01,4.600000000000000200e-01,6.400000000000000133e-01,1.143999999999999950e+01,1.269999999999999929e+01,1.260000000000000009e+00
1.876675982475280762e+02,0.000000000000000000e+00,7.100000000000000000e+01,4.699999999999999734e-01,6.400000000000000133e-01,1.163000000000000078e+01,1.269999999999999929e+01,1.070000000000000062e+00
1.880347752571105957e+02,0.000000000000000000e+00,7.100000000000000000e+01,4.699999999999999734e-01,6.500000000000000222e-01,1.216999999999999993e+01,1.269999999999999929e+01,5.300000000000000266e-01
1.885597896575927734e+02,0.000000000000000000e+00,7.200000000000000000e+01,4.699999999999999734e-01,6.500000000000000222e-01,1.192999999999999972e+01,1.269999999999999929e+01,7.700000000000000178e-01
1.889228274822235107e+02,0.000000000000000000e+00,7.300000000000000000e+01,4.699999999999999734e-01,6.600000000000000311e-01,1.216999999999999993e+01,1.269999999999999929e+01,5.300000000000000266e-01
1.894693706035614014e+02,0.000000000000000000e+00,7.300000000000000000e+01,4.799999999999999822e-01,6.600000000000000311e-01,1.222000000000000064e+01,1.269999999999999929e+01,4.799999999999999822e-01
1.898297693729400635e+02,0.000000000000000000e+00,7.400000000000000000e+01,4.799999999999999822e-01,6.700000000000000400e-01,1.222000000000000064e+01,1.269999999999999929e+01,4.799999999999999822e-01
1.903500585556030273e+02,0.000000000000000000e+00,7.400000000000000000e+01,4.799999999999999822e-01,6.700000000000000400e-01,1.241000000000000014e+01,1.269999999999999929e+01,2.899999999999999800e-01
1.907441208362579346e+02,0.000000000000000000e+00,7.400000000000000000e+01,4.799999999999999822e-01,6.700000000000000400e-01,1.236999999999999922e+01,1.269999999999999929e+01,3.300000000000000155e-01
1.912221927642822266e+02,0.000000000000000000e+00,7.500000000000000000e+01,4.899999999999999911e-01,6.700000000000000400e-01,1.211999999999999922e+01,1.269999999999999929e+01,5.799999999999999600e-01
1.916421232223510742e+02,0.000000000000000000e+00,7.500000000000000000e+01,4.899999999999999911e-01,6.700000000000000400e-01,1.232000000000000028e+01,1.269999999999999929e+01,3.800000000000000044e-01
1.921718950271606445e+02,0.000000000000000000e+00,7.500000000000000000e+01,4.899999999999999911e-01,6.700000000000000400e-01,1.236999999999999922e+01,1.269999999999999929e+01,3.300000000000000155e-01
1.925028104782104492e+02,0.000000000000000000e+00,7.500000000000000000e+01,4.899999999999999911e-01,6.800000000000000488e-01,1.246000000000000085e+01,1.269999999999999929e+01,2.399999999999999911e-01
1.930405681133270264e+02,0.000000000000000000e+00,7.600000000000000000e+01,5.000000000000000000e-01,6.800000000000000488e-01,1.226999999999999957e+01,1.269999999999999929e+01,4.299999999999999933e-01
1.934460663795471191e+02,0.000000000000000000e+00,7.600000000000000000e+01,5.000000000000000000e-01,6.800000000000000488e-01,1.250999999999999979e+01,1.269999999999999929e+01,1.900000000000000022e-01
1.939162273406982422e+02,0.000000000000000000e+00,7.600000000000000000e+01,5.000000000000000000e-01,6.800000000000000488e-01,1.241000000000000014e+01,1.269999999999999929e+01,2.899999999999999800e-01
1.943582210540771484e+02,0.000000000000000000e+00,7.600000000000000000e+01,5.000000000000000000e-01,6.800000000000000488e-01,1.256000000000000050e+01,1.269999999999999929e+01,1.400000000000000133e-01
1.947742073535919189e+02,0.000000000000000000e+00,7.600000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.256000000000000050e+01,1.269999999999999929e+01,1.400000000000000133e-01
1.952907204627990723e+02,0.000000000000000000e+00,7.700000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.246000000000000085e+01,1.269999999999999929e+01,2.399999999999999911e-01
1.956180074214935303e+02,0.000000000000000000e+00,7.700000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.260999999999999943e+01,1.269999999999999929e+01,8.999999999999999667e-02
1.961102490425109863e+02,0.000000000000000000e+00,7.700000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.266000000000000014e+01,1.269999999999999929e+01,4.000000000000000083e-02
1.966495532989501953e+02,0.000000000000000000e+00,7.700000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.250999999999999979e+01,1.269999999999999929e+01,1.900000000000000022e-01
1.969443838596343994e+02,0.000000000000000000e+00,7.700000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.260999999999999943e+01,1.269999999999999929e+01,8.999999999999999667e-02
1.974789776802062988e+02,0.000000000000000000e+00,7.800000000000000000e+01,5.000000000000000000e-01,6.899999999999999467e-01,1.236999999999999922e+01,1.269999999999999929e+01,3.300000000000000155e-01
